stock,open,high,low,close,timestamp
株Z,93.68,121.02,68.99,100.85,13:13:41.00
株N,154.23,154.66,130.74,141.81,13:13:41.50
株R,64.41,153.18,58.86,108.26,13:13:42.00
株S,102.48,185.72,72.81,97.91,13:13:42.50
株M,103.79,133.69,64.81,122.05,13:13:43.00
株R,108.26,142.97,95.03,115.28,13:13:43.50
株P,139.97,156.01,66.77,147.62,13:13:44.00
株T,101.75,177.34,50.16,83.09,13:13:44.50
株F,146.41,224.22,107.40,125.00,13:13:45.00
株J,325.75,376.58,53.38,304.66,13:13:45.50
株D,148.31,196.08,80.80,181.66,13:13:46.00
株G,135.34,171.39,126.90,151.61,13:13:46.50
株E,143.68,158.63,56.82,141.37,13:13:47.00
株E,141.37,237.80,95.10,154.78,13:13:47.50
株D,181.66,204.41,115.37,179.32,13:13:48.00
株K,152.92,189.12,53.80,138.95,13:13:48.50
株S,97.91,158.37,86.72,103.62,13:13:49.00
株Y,153.41,154.57,55.30,79.89,13:13:49.50
株P,147.62,171.58,131.55,150.77,13:13:50.00
株Y,79.89,102.41,51.45,81.74,13:13:50.50
株X,91.14,137.01,81.58,124.47,13:13:51.00
株M,122.05,136.83,91.91,92.60,13:13:51.50
株F,125.00,145.56,91.40,103.72,13:13:52.00
株Q,143.32,208.82,128.64,159.82,13:13:52.50
株P,150.77,225.29,97.77,175.78,13:13:53.00
株U,182.36,262.32,151.90,158.72,13:13:53.50
株U,158.72,215.96,146.64,170.70,13:13:54.00
株H,76.39,144.94,60.11,73.81,13:13:54.50
株W,195.90,249.21,193.68,231.62,13:13:55.00
株C,162.45,252.25,141.19,193.63,13:13:55.50
株L,137.99,178.77,127.08,146.88,13:13:56.00
株A,108.16,194.98,62.90,104.87,13:13:56.50
株H,73.81,120.38,52.76,85.04,13:13:57.00
株N,141.81,222.07,107.70,123.93,13:13:57.50
株I,159.76,233.65,101.59,221.24,13:13:58.00
株G,151.61,157.14,78.16,135.67,13:13:58.50
株N,123.93,126.30,89.75,93.93,13:13:59.00
株H,85.04,92.20,53.08,62.87,13:13:59.50
株U,170.70,256.99,118.10,245.63,13:14:00.00
株S,103.62,131.92,69.29,106.53,13:14:00.50
株P,175.78,176.75,116.90,129.23,13:14:01.00
株W,231.62,289.75,178.51,250.33,13:14:01.50
株O,194.66,207.83,103.46,134.16,13:14:02.00
株J,304.66,329.80,290.03,309.02,13:14:02.50
株U,245.63,321.17,220.56,220.65,13:14:03.00
株W,250.33,299.51,122.99,236.07,13:14:03.50
株P,129.23,199.94,102.83,176.30,13:14:04.00
株K,138.95,229.10,110.23,227.35,13:14:04.50
株Z,100.85,156.10,66.38,94.69,13:14:05.00
株C,193.63,249.80,121.26,213.38,13:14:05.50
株Y,81.74,160.82,63.65,149.80,13:14:06.00
株A,104.87,164.04,58.66,123.87,13:14:06.50
株Q,159.82,240.34,78.56,199.81,13:14:07.00
株A,123.87,154.75,72.20,125.02,13:14:07.50
株E,154.78,237.33,83.59,186.64,13:14:08.00
株F,103.72,140.66,73.07,92.14,13:14:08.50
株G,135.67,176.22,128.62,161.34,13:14:09.00
株J,309.02,361.09,161.18,258.31,13:14:09.50
株W,236.07,253.02,152.83,160.76,13:14:10.00
株J,258.31,342.59,204.80,335.59,13:14:10.50
株N,93.93,177.11,82.77,137.88,13:14:11.00
株T,83.09,144.11,72.46,77.89,13:14:11.50
株O,134.16,208.52,103.03,122.73,13:14:12.00
株C,213.38,228.25,59.43,226.88,13:14:12.50
株A,125.02,171.99,79.92,83.33,13:14:13.00
株T,77.89,110.02,54.92,72.67,13:14:13.50
株D,179.32,194.42,108.69,136.13,13:14:14.00
株U,220.65,272.47,184.19,243.25,13:14:14.50
株L,146.88,212.39,131.27,142.75,13:14:15.00
株Y,149.80,177.89,106.40,176.75,13:14:15.50
株I,221.24,298.17,101.44,248.17,13:14:16.00
株C,226.88,320.96,101.33,161.51,13:14:16.50
株E,186.64,280.71,58.84,199.36,13:14:17.00
株H,62.87,152.71,58.75,90.10,13:14:17.50
株M,92.60,124.16,57.34,83.57,13:14:18.00
株M,83.57,126.10,70.75,95.34,13:14:18.50
株A,83.33,91.78,81.92,85.03,13:14:19.00
株O,122.73,134.14,66.34,82.12,13:14:19.50
株Z,94.69,133.10,50.81,59.64,13:14:20.00
株N,137.88,173.79,137.14,141.88,13:14:20.50
株U,243.25,269.43,195.51,215.33,13:14:21.00
株F,92.14,141.50,89.71,95.85,13:14:21.50
株P,176.30,221.95,91.12,215.07,13:14:22.00
株L,142.75,189.18,99.84,164.21,13:14:22.50
株Z,59.64,159.51,56.04,92.27,13:14:23.00
株A,85.03,102.16,77.42,87.32,13:14:23.50
株J,335.59,424.07,216.69,218.33,13:14:24.00
株K,227.35,312.57,185.54,292.12,13:14:24.50
株V,241.57,274.48,224.09,248.10,13:14:25.00
株M,95.34,109.41,75.63,101.50,13:14:25.50
株W,160.76,195.46,63.01,100.64,13:14:26.00
株M,101.50,169.04,64.82,94.63,13:14:26.50
株W,100.64,168.06,71.07,89.38,13:14:27.00
株X,124.47,163.72,97.56,157.07,13:14:27.50
株L,164.21,191.74,140.57,144.09,13:14:28.00
株H,90.10,177.77,61.99,137.47,13:14:28.50
株A,87.32,181.79,65.08,65.78,13:14:29.00
株W,89.38,129.49,51.45,59.82,13:14:29.50
株F,95.85,171.53,54.32,99.36,13:14:30.00
株T,72.67,126.36,56.40,62.38,13:14:30.50
株S,106.53,143.03,86.28,89.90,13:14:31.00
株Z,92.27,137.99,76.59,98.41,13:14:31.50
株C,161.51,202.28,57.75,195.34,13:14:32.00
株J,218.33,250.26,130.01,217.09,13:14:32.50
株T,62.38,114.52,51.33,85.22,13:14:33.00
株S,89.90,124.85,80.71,90.28,13:14:33.50
株G,161.34,233.21,122.53,143.93,13:14:34.00
株C,195.34,246.61,134.19,166.05,13:14:34.50
株O,82.12,95.26,75.87,82.54,13:14:35.00
株I,248.17,337.54,236.36,259.57,13:14:35.50
株R,115.28,152.75,105.21,141.78,13:14:36.00
株M,94.63,111.71,59.45,75.50,13:14:36.50
株K,292.12,295.79,99.07,226.77,13:14:37.00
株J,217.09,297.95,198.78,214.91,13:14:37.50
株N,141.88,146.42,76.80,87.42,13:14:38.00
株K,226.77,311.86,157.51,246.64,13:14:38.50
株O,82.54,174.42,75.70,137.91,13:14:39.00
株V,248.10,292.16,203.07,265.13,13:14:39.50
株D,136.13,151.17,109.86,140.32,13:14:40.00
株X,157.07,201.90,57.21,84.09,13:14:40.50
株W,59.82,83.47,52.54,54.04,13:14:41.00
株X,84.09,167.59,76.44,77.20,13:14:41.50
株D,140.32,149.88,106.92,149.08,13:14:42.00
株D,149.08,212.15,113.89,188.80,13:14:42.50
株W,54.04,142.77,53.25,61.88,13:14:43.00
株U,215.33,280.94,174.32,256.56,13:14:43.50
株A,65.78,114.04,53.38,58.64,13:14:44.00
株X,77.20,113.99,66.08,83.70,13:14:44.50
株M,75.50,84.49,51.24,52.23,13:14:45.00
株S,90.28,135.68,63.77,68.29,13:14:45.50
株S,68.29,147.39,52.79,120.01,13:14:46.00
株J,214.91,221.01,56.09,145.62,13:14:46.50
株J,145.62,244.69,57.63,74.12,13:14:47.00
株Z,98.41,176.34,54.55,137.71,13:14:47.50
株F,99.36,102.72,82.30,86.75,13:14:48.00
株U,256.56,333.35,137.50,141.59,13:14:48.50
株U,141.59,190.84,60.96,86.80,13:14:49.00
株Q,199.81,264.37,62.29,139.55,13:14:49.50
株K,246.64,334.94,191.76,329.59,13:14:50.00
株V,265.13,267.91,88.78,195.81,13:14:50.50
株A,58.64,139.19,52.66,136.23,13:14:51.00
株U,86.80,170.78,69.02,120.09,13:14:51.50
株L,144.09,221.34,78.52,94.11,13:14:52.00
株H,137.47,215.66,62.85,164.11,13:14:52.50
株E,199.36,221.49,66.60,135.36,13:14:53.00
株L,94.11,152.06,87.72,121.23,13:14:53.50
株G,143.93,190.81,128.12,158.56,13:14:54.00
株H,164.11,253.39,77.79,234.42,13:14:54.50
株B,155.44,216.43,139.00,154.42,13:14:55.00
株P,215.07,216.92,199.24,199.52,13:14:55.50
株M,52.23,113.91,51.38,112.26,13:14:56.00
株X,83.70,159.79,79.83,127.66,13:14:56.50
株C,166.05,179.88,145.76,150.97,13:14:57.00
株G,158.56,168.58,95.90,134.51,13:14:57.50
株T,85.22,161.06,71.88,155.21,13:14:58.00
株F,86.75,140.72,73.68,89.96,13:14:58.50
株Y,176.75,248.06,131.43,214.45,13:14:59.00
株R,141.78,167.56,115.93,160.14,13:14:59.50
株B,154.42,186.73,60.62,81.65,13:15:00.00
株U,120.09,164.76,96.01,137.85,13:15:00.50
株A,136.23,200.69,53.93,154.31,13:15:01.00
株G,134.51,180.82,112.45,127.24,13:15:01.50
株V,195.81,204.94,140.95,198.79,13:15:02.00
株Q,139.55,206.94,74.62,91.90,13:15:02.50
株A,154.31,157.74,149.86,153.62,13:15:03.00
株X,127.66,139.87,62.70,130.00,13:15:03.50
株U,137.85,200.86,133.12,156.33,13:15:04.00
株P,199.52,238.98,120.38,225.88,13:15:04.50
株M,112.26,150.73,56.65,64.79,13:15:05.00
株D,188.80,220.70,186.91,208.18,13:15:05.50
株U,156.33,176.61,79.51,99.89,13:15:06.00
株G,127.24,164.14,86.86,145.85,13:15:06.50
株T,155.21,248.38,132.48,174.49,13:15:07.00
株B,81.65,172.40,53.12,143.65,13:15:07.50
株I,259.57,324.47,134.41,298.31,13:15:08.00
株A,153.62,218.25,68.96,104.82,13:15:08.50
株I,298.31,318.34,103.14,117.95,13:15:09.00
株Y,214.45,309.45,110.17,274.83,13:15:09.50
株V,198.79,272.82,77.07,159.83,13:15:10.00
株Y,274.83,361.37,222.88,276.99,13:15:10.50
株F,89.96,118.16,52.17,66.85,13:15:11.00
株J,74.12,74.46,66.91,73.95,13:15:11.50
株Z,137.71,188.29,130.64,156.62,13:15:12.00
株Y,276.99,342.25,71.06,206.97,13:15:12.50
株H,234.42,267.94,144.34,171.45,13:15:13.00
株C,150.97,226.42,113.99,211.22,13:15:13.50
株N,87.42,90.54,53.90,77.66,13:15:14.00
株G,145.85,207.62,80.57,190.65,13:15:14.50
株T,174.49,255.38,122.26,155.00,13:15:15.00
株Y,206.97,257.11,187.76,233.27,13:15:15.50
株H,171.45,194.67,52.64,67.30,13:15:16.00
株M,64.79,109.44,54.36,67.74,13:15:16.50
株S,120.01,208.84,113.23,158.70,13:15:17.00
株W,61.88,160.18,54.63,60.65,13:15:17.50
株Q,91.90,101.67,80.85,92.55,13:15:18.00
株H,67.30,126.58,52.99,87.02,13:15:18.50
株T,155.00,221.29,128.71,179.60,13:15:19.00
株B,143.65,149.34,90.39,114.89,13:15:19.50
株D,208.18,299.00,199.45,223.73,13:15:20.00
株Y,233.27,239.87,192.81,225.98,13:15:20.50
株Q,92.55,144.37,76.39,133.79,13:15:21.00
株Q,133.79,206.11,59.83,128.49,13:15:21.50
株L,121.23,213.72,64.37,167.07,13:15:22.00
株Z,156.62,238.41,74.35,227.33,13:15:22.50
株Y,225.98,250.94,220.38,221.07,13:15:23.00
株B,114.89,214.75,113.00,168.55,13:15:23.50
株W,60.65,65.95,50.16,52.24,13:15:24.00
株X,130.00,152.65,72.66,151.31,13:15:24.50
株C,211.22,251.01,137.52,179.62,13:15:25.00
株D,223.73,237.25,218.02,230.99,13:15:25.50
株V,159.83,257.49,84.34,246.03,13:15:26.00
株J,73.95,91.73,73.04,88.45,13:15:26.50
株V,246.03,276.98,217.80,242.74,13:15:27.00
株Y,221.07,290.01,148.52,163.68,13:15:27.50
株W,52.24,78.92,51.75,65.87,13:15:28.00
株Y,163.68,188.12,151.24,168.55,13:15:28.50
株Q,128.49,170.26,70.96,106.64,13:15:29.00
株C,179.62,273.31,88.88,227.40,13:15:29.50
株Z,227.33,323.54,152.18,216.14,13:15:30.00
株F,66.85,113.18,65.21,67.45,13:15:30.50
株G,190.65,215.34,76.85,175.87,13:15:31.00
株C,227.40,241.04,87.13,88.67,13:15:31.50
株F,67.45,79.65,65.68,73.48,13:15:32.00
株H,87.02,107.97,64.17,87.79,13:15:32.50
株C,88.67,152.69,85.80,142.11,13:15:33.00
株Z,216.14,230.11,211.47,221.46,13:15:33.50
株K,329.59,414.88,316.08,343.35,13:15:34.00
株X,151.31,218.19,137.01,191.97,13:15:34.50
株H,87.79,158.66,72.79,131.09,13:15:35.00
株C,142.11,227.24,131.08,168.82,13:15:35.50
株Q,106.64,137.23,92.94,135.34,13:15:36.00
株V,242.74,283.50,115.36,197.97,13:15:36.50
株U,99.89,100.30,87.79,91.53,13:15:37.00
株C,168.82,172.15,94.39,104.10,13:15:37.50
株S,158.70,173.61,88.84,122.05,13:15:38.00
株R,160.14,214.16,148.49,150.49,13:15:38.50
株Q,135.34,176.72,51.61,144.24,13:15:39.00
株C,104.10,200.19,80.16,109.57,13:15:39.50
株W,65.87,66.95,63.78,65.02,13:15:40.00
株K,343.35,442.77,339.86,415.42,13:15:40.50
株M,67.74,95.59,57.54,81.43,13:15:41.00
株Z,221.46,263.64,87.35,197.07,13:15:41.50
株F,73.48,113.11,71.77,91.68,13:15:42.00
株X,191.97,229.26,57.40,224.10,13:15:42.50
株T,179.60,202.83,160.92,163.98,13:15:43.00
株B,168.55,225.28,148.68,170.69,13:15:43.50
株Z,197.07,254.76,195.71,204.59,13:15:44.00
株H,131.09,222.73,115.47,139.79,13:15:44.50
株H,139.79,166.44,57.81,97.39,13:15:45.00
株U,91.53,102.34,53.23,60.31,13:15:45.50
株N,77.66,172.85,50.49,62.82,13:15:46.00
株R,150.49,156.40,133.59,144.35,13:15:46.50
株S,122.05,173.47,119.67,170.30,13:15:47.00
株Q,144.24,180.12,81.32,90.57,13:15:47.50
株F,91.68,129.99,50.69,55.67,13:15:48.00
株Z,204.59,213.21,185.17,189.80,13:15:48.50
株E,135.36,161.34,68.28,82.32,13:15:49.00
株I,117.95,180.96,95.90,101.61,13:15:49.50
株F,55.67,55.85,55.47,55.71,13:15:50.00
株V,197.97,236.63,111.31,166.08,13:15:50.50
株Y,168.55,235.45,89.66,132.67,13:15:51.00
株A,104.82,151.72,98.41,123.42,13:15:51.50
株W,65.02,163.91,59.05,125.82,13:15:52.00
株F,55.71,136.10,55.53,129.84,13:15:52.50
株E,82.32,156.61,55.21,101.52,13:15:53.00
株A,123.42,147.96,117.47,133.66,13:15:53.50
株C,109.57,192.29,85.24,145.29,13:15:54.00
株B,170.69,229.25,126.93,204.41,13:15:54.50
株Q,90.57,190.00,70.88,144.22,13:15:55.00
株E,101.52,160.35,71.76,78.46,13:15:55.50
株P,225.88,278.51,146.94,209.43,13:15:56.00
株B,204.41,247.35,114.09,145.52,13:15:56.50
株Q,144.22,178.87,95.64,141.24,13:15:57.00
株E,78.46,95.20,69.67,74.51,13:15:57.50
株P,209.43,241.51,123.70,126.28,13:15:58.00
株C,145.29,158.02,118.76,143.34,13:15:58.50
株Y,132.67,208.18,118.75,119.57,13:15:59.00
株G,175.87,208.30,133.44,156.50,13:15:59.50
株W,125.82,159.88,121.45,157.23,13:16:00.00
株T,163.98,194.68,129.63,171.69,13:16:00.50
株T,171.69,176.91,51.51,140.11,13:16:01.00
株S,170.30,175.28,96.72,113.19,13:16:01.50
株D,230.99,306.38,211.58,265.29,13:16:02.00
株S,113.19,190.35,97.11,106.76,13:16:02.50
株T,140.11,191.44,79.09,141.05,13:16:03.00
株H,97.39,178.48,73.96,117.81,13:16:03.50
株R,144.35,232.63,51.51,54.27,13:16:04.00
株E,74.51,168.17,69.63,88.08,13:16:04.50
株H,117.81,182.48,95.07,156.36,13:16:05.00
株V,166.08,238.34,73.99,160.25,13:16:05.50
株G,156.50,235.73,125.08,147.58,13:16:06.00
株E,88.08,174.55,83.20,168.12,13:16:06.50
株N,62.82,133.44,55.54,124.33,13:16:07.00
株E,168.12,225.14,73.89,209.79,13:16:07.50
株N,124.33,209.40,109.69,164.95,13:16:08.00
株X,224.10,263.87,103.62,155.05,13:16:08.50
株S,106.76,149.29,51.17,100.79,13:16:09.00
株F,129.84,147.54,64.51,92.31,13:16:09.50
株N,164.95,241.33,134.46,206.86,13:16:10.00
株U,60.31,149.02,53.32,109.55,13:16:10.50
株O,137.91,185.47,89.97,95.14,13:16:11.00
株X,155.05,217.22,78.27,91.30,13:16:11.50
株Q,141.24,199.33,96.36,157.69,13:16:12.00
株R,54.27,56.40,51.10,51.79,13:16:12.50
株N,206.86,221.51,150.34,169.56,13:16:13.00
株D,265.29,345.41,260.13,333.18,13:16:13.50
株Y,119.57,136.99,56.13,56.45,13:16:14.00
株X,91.30,116.45,54.30,92.67,13:16:14.50
株J,88.45,163.23,78.13,130.78,13:16:15.00
株X,92.67,177.00,56.38,67.32,13:16:15.50
株O,95.14,164.14,78.92,84.63,13:16:16.00
株N,169.56,200.95,139.33,185.64,13:16:16.50
株Q,157.69,181.28,64.03,127.21,13:16:17.00
株J,130.78,217.31,83.70,127.18,13:16:17.50
株R,51.79,99.17,50.27,62.47,13:16:18.00
株Y,56.45,91.53,53.12,60.00,13:16:18.50
株G,147.58,203.72,107.88,201.78,13:16:19.00
株T,141.05,199.19,107.12,184.22,13:16:19.50
株R,62.47,159.12,61.19,128.02,13:16:20.00
株Z,189.80,202.70,87.84,96.11,13:16:20.50
株H,156.36,180.39,153.08,172.80,13:16:21.00
株R,128.02,153.72,111.33,121.77,13:16:21.50
株R,121.77,129.23,73.92,105.16,13:16:22.00
株W,157.23,242.77,73.24,220.11,13:16:22.50
株K,415.42,480.16,70.01,473.64,13:16:23.00
株G,201.78,252.91,200.25,227.68,13:16:23.50
株I,101.61,152.82,90.92,97.08,13:16:24.00
株T,184.22,193.33,161.73,182.58,13:16:24.50
株A,133.66,186.88,55.91,162.53,13:16:25.00
株B,145.52,192.20,131.64,185.82,13:16:25.50
株Y,60.00,121.61,56.01,86.61,13:16:26.00
株Q,127.21,153.39,89.87,138.81,13:16:26.50
株W,220.11,245.90,94.20,210.48,13:16:27.00
株M,81.43,156.17,79.57,94.32,13:16:27.50
株A,162.53,175.91,54.92,94.55,13:16:28.00
株B,185.82,212.61,157.49,210.19,13:16:28.50
株B,210.19,236.49,67.01,128.71,13:16:29.00
株A,94.55,176.88,80.05,86.51,13:16:29.50
株W,210.48,258.77,163.66,198.85,13:16:30.00
株M,94.32,163.30,84.84,147.04,13:16:30.50
株C,143.34,167.85,113.00,159.34,13:16:31.00
株G,227.68,248.09,96.93,194.27,13:16:31.50
株V,160.25,258.74,126.95,177.46,13:16:32.00
株F,92.31,101.64,69.58,92.47,13:16:32.50
株U,109.55,166.36,84.16,141.27,13:16:33.00
株G,194.27,292.15,66.51,84.87,13:16:33.50
株S,100.79,157.81,60.95,96.90,13:16:34.00
株M,147.04,240.12,58.87,96.80,13:16:34.50
株N,185.64,224.72,54.61,133.69,13:16:35.00
株Y,86.61,107.13,58.63,84.52,13:16:35.50
株I,97.08,142.78,50.86,69.20,13:16:36.00
株I,69.20,123.26,59.00,103.03,13:16:36.50
株L,167.07,169.10,122.13,139.68,13:16:37.00
株E,209.79,274.22,73.77,79.95,13:16:37.50
株R,105.16,135.29,63.53,83.52,13:16:38.00
株N,133.69,208.21,82.31,143.15,13:16:38.50
株P,126.28,224.80,52.46,86.02,13:16:39.00
株H,172.80,207.30,146.70,192.96,13:16:39.50
株G,84.87,117.02,53.96,103.25,13:16:40.00
株I,103.03,157.51,94.50,129.81,13:16:40.50
株J,127.18,160.61,95.72,156.11,13:16:41.00
株K,473.64,531.13,429.39,458.03,13:16:41.50
株T,182.58,271.95,181.00,262.53,13:16:42.00
株K,458.03,499.10,249.24,331.45,13:16:42.50
株V,177.46,243.04,148.28,221.23,13:16:43.00
株Q,138.81,198.69,87.36,98.69,13:16:43.50
株A,86.51,98.64,61.70,84.41,13:16:44.00
株H,192.96,260.51,173.17,186.84,13:16:44.50
株D,333.18,365.23,161.89,330.70,13:16:45.00
株R,83.52,164.09,63.56,86.17,13:16:45.50
株I,129.81,217.41,126.60,177.04,13:16:46.00
株G,103.25,155.27,92.91,94.51,13:16:46.50
株F,92.47,137.17,90.44,99.20,13:16:47.00
株K,331.45,399.69,294.36,301.02,13:16:47.50
株B,128.71,209.92,76.39,119.37,13:16:48.00
株S,96.90,102.94,82.02,99.91,13:16:48.50
株E,79.95,88.91,65.60,81.66,13:16:49.00
株T,262.53,276.15,91.45,142.98,13:16:49.50
株O,84.63,170.02,50.28,157.64,13:16:50.00
株B,119.37,122.27,106.29,121.96,13:16:50.50
株A,84.41,99.32,78.28,79.36,13:16:51.00
株U,141.27,207.60,96.37,99.95,13:16:51.50
株N,143.15,208.59,58.97,144.19,13:16:52.00
株Q,98.69,154.44,82.05,103.19,13:16:52.50
株M,96.80,147.41,91.63,133.26,13:16:53.00
株Z,96.11,182.77,75.11,90.06,13:16:53.50
株J,156.11,208.90,57.38,194.08,13:16:54.00
株R,86.17,141.52,59.74,103.96,13:16:54.50
株P,86.02,173.71,81.17,96.66,13:16:55.00
株Q,103.19,185.23,78.00,146.57,13:16:55.50
株I,177.04,212.52,102.76,127.61,13:16:56.00
株H,186.84,204.64,112.09,139.34,13:16:56.50
株T,142.98,232.22,88.34,172.53,13:16:57.00
株O,157.64,235.90,106.67,142.55,13:16:57.50
株N,144.19,240.07,113.70,136.29,13:16:58.00
株Y,84.52,176.35,57.22,64.52,13:16:58.50
株M,133.26,223.20,70.87,129.76,13:16:59.00
株T,172.53,248.03,151.80,189.18,13:16:59.50
株L,139.68,185.43,82.20,161.67,13:17:00.00
株O,142.55,218.51,132.89,138.91,13:17:00.50
株O,138.91,237.29,77.86,93.71,13:17:01.00
株R,103.96,143.05,93.06,127.94,13:17:01.50
株Y,64.52,73.01,53.09,62.83,13:17:02.00
株Y,62.83,158.28,58.39,79.70,13:17:02.50
株Y,79.70,151.55,50.73,121.45,13:17:03.00
株G,94.51,169.56,81.73,128.36,13:17:03.50
株E,81.66,180.32,62.08,173.64,13:17:04.00
株O,93.71,182.60,74.95,144.54,13:17:04.50
株B,121.96,135.11,64.19,114.94,13:17:05.00
株I,127.61,168.04,60.76,160.72,13:17:05.50
株H,139.34,188.19,132.52,162.24,13:17:06.00
株W,198.85,253.59,63.73,168.37,13:17:06.50
株R,127.94,167.80,54.25,121.22,13:17:07.00
株H,162.24,200.57,79.41,102.76,13:17:07.50
株B,114.94,148.61,63.39,119.98,13:17:08.00
株C,159.34,166.78,69.49,123.69,13:17:08.50
株O,144.54,220.27,132.15,208.09,13:17:09.00
株W,168.37,216.13,137.36,160.46,13:17:09.50
株Z,90.06,131.27,76.77,130.48,13:17:10.00
株O,208.09,301.54,161.93,207.12,13:17:10.50
株M,129.76,144.25,107.84,130.04,13:17:11.00
株A,79.36,117.63,65.50,104.62,13:17:11.50
株T,189.18,230.72,113.53,134.48,13:17:12.00
株A,104.62,121.55,84.35,113.45,13:17:12.50
株U,99.95,105.71,95.12,102.40,13:17:13.00
株G,128.36,147.61,68.36,98.30,13:17:13.50
株B,119.98,122.58,80.09,112.74,13:17:14.00
株B,112.74,138.04,72.13,107.67,13:17:14.50
株T,134.48,147.82,82.24,98.30,13:17:15.00
株U,102.40,176.56,72.72,120.12,13:17:15.50
株K,301.02,304.44,59.78,175.50,13:17:16.00
株H,102.76,107.22,97.31,106.59,13:17:16.50
株B,107.67,203.41,105.58,108.85,13:17:17.00
株I,160.72,190.05,105.55,174.35,13:17:17.50
株R,121.22,215.60,90.72,164.68,13:17:18.00
株Q,146.57,180.40,76.29,105.26,13:17:18.50
株O,207.12,266.06,132.27,265.75,13:17:19.00
株O,265.75,273.42,144.75,185.44,13:17:19.50
株V,221.23,276.28,97.06,263.15,13:17:20.00
株L,161.67,212.83,119.09,185.46,13:17:20.50
株T,98.30,129.76,92.16,116.63,13:17:21.00
株J,194.08,211.23,77.27,112.80,13:17:21.50
株T,116.63,215.59,106.17,186.54,13:17:22.00
株P,96.66,173.75,77.19,102.01,13:17:22.50
株P,102.01,113.68,89.03,107.17,13:17:23.00
株Q,105.26,129.15,102.74,108.36,13:17:23.50
株Q,108.36,184.29,95.59,115.31,13:17:24.00
株N,136.29,185.78,88.49,141.45,13:17:24.50
株G,98.30,135.68,70.80,114.39,13:17:25.00
株W,160.46,220.68,50.90,166.14,13:17:25.50
株Q,115.31,136.75,58.94,64.54,13:17:26.00
株E,173.64,191.17,111.31,162.52,13:17:26.50
株Y,121.45,149.13,82.50,101.55,13:17:27.00
株N,141.45,158.80,95.92,113.75,13:17:27.50
株V,263.15,266.59,72.12,169.66,13:17:28.00
株Z,130.48,176.04,61.64,129.65,13:17:28.50
株X,67.32,114.39,67.03,82.61,13:17:29.00
株U,120.12,193.00,104.04,174.17,13:17:29.50
株K,175.50,191.78,175.10,181.16,13:17:30.00
株Q,64.54,141.24,54.27,63.80,13:17:30.50
株H,106.59,148.41,65.16,88.34,13:17:31.00
株I,174.35,177.41,128.40,155.18,13:17:31.50
株I,155.18,227.21,60.30,189.29,13:17:32.00
株Y,101.55,107.87,72.95,104.21,13:17:32.50
株I,189.29,287.90,153.80,277.77,13:17:33.00
株Q,63.80,93.63,52.45,88.07,13:17:33.50
株D,330.70,369.65,295.09,353.27,13:17:34.00
株N,113.75,128.84,53.60,66.12,13:17:34.50
株H,88.34,163.82,59.69,84.95,13:17:35.00
株Z,129.65,182.23,95.98,162.86,13:17:35.50
株G,114.39,191.75,53.92,132.29,13:17:36.00
株Q,88.07,100.04,74.54,95.19,13:17:36.50
株X,82.61,137.59,78.19,81.20,13:17:37.00
株E,162.52,177.25,90.04,152.55,13:17:37.50
株M,130.04,152.66,60.45,124.34,13:17:38.00
株P,107.17,144.05,57.71,118.71,13:17:38.50
株H,84.95,154.56,79.67,150.90,13:17:39.00
株A,113.45,168.47,93.28,140.38,13:17:39.50
株T,186.54,252.04,133.79,234.57,13:17:40.00
株K,181.16,254.31,175.32,231.98,13:17:40.50
株P,118.71,168.22,66.90,72.89,13:17:41.00
株G,132.29,225.93,62.24,216.41,13:17:41.50
株N,66.12,145.89,62.97,120.84,13:17:42.00
株J,112.80,132.56,73.78,122.41,13:17:42.50
株F,99.20,141.71,77.92,78.85,13:17:43.00
株O,185.44,188.49,124.44,125.32,13:17:43.50
株Y,104.21,151.24,68.04,82.65,13:17:44.00
株L,185.46,258.72,132.34,252.42,13:17:44.50
株D,353.27,409.54,85.71,338.55,13:17:45.00
株V,169.66,183.29,68.13,117.36,13:17:45.50
株Y,82.65,111.53,53.51,105.94,13:17:46.00
株P,72.89,142.53,52.54,132.93,13:17:46.50
株R,164.68,237.53,99.83,199.89,13:17:47.00
株N,120.84,124.85,118.24,123.11,13:17:47.50
株D,338.55,374.80,88.05,112.77,13:17:48.00
株E,152.55,188.30,121.68,187.16,13:17:48.50
株Z,162.86,248.30,89.75,168.32,13:17:49.00
株I,277.77,304.06,164.03,178.32,13:17:49.50
株J,122.41,168.51,99.80,131.49,13:17:50.00
株G,216.41,216.99,191.96,213.21,13:17:50.50
株P,132.93,140.41,65.39,77.27,13:17:51.00
株X,81.20,97.08,67.08,77.62,13:17:51.50
株I,178.32,193.64,100.58,173.55,13:17:52.00
株U,174.17,190.54,148.62,185.13,13:17:52.50
株F,78.85,82.67,65.43,68.05,13:17:53.00
株C,123.69,159.95,80.35,154.82,13:17:53.50
株V,117.36,159.27,92.70,115.77,13:17:54.00
株P,77.27,116.67,71.87,106.94,13:17:54.50
株O,125.32,219.74,65.86,143.27,13:17:55.00
株T,234.57,242.91,83.38,132.01,13:17:55.50
株X,77.62,101.05,73.58,74.39,13:17:56.00
株W,166.14,186.67,82.26,180.28,13:17:56.50
株C,154.82,234.94,132.06,218.16,13:17:57.00
